title,brand,category,rating,rating_count_num,sold,price,original_price_num,savings,discount_pct,currency,delivery,link
Ladies Bags Cross Body Shoulder Bags at Discounted Price Beautiful Hand Bags For Girls,Ladies,Womens Bags,4.2,33,135,810.0,,,0.0,Rs.,0,//www.daraz.pk/products/ladies-bags-cross-body-shoulder-bags-at-discounted-price-beautiful-hand-bags-for-girls-i445451020-s2134605202.html?search=1
Ayesha Purse point Top Trend Cross Body Mobile Pouch Bags For Girls,Ayesha,Womens Bags,4.6,900,3000,877.0,899.0,22.0,2.45,Rs.,Free Delivery,//www.daraz.pk/products/-i267672478-s2068112101.html?search=1
Korean Cute Mini Coin Purses & Pouches Money Holder Coin Pouch Keychains Money Saving Mini Box,Korean,Womens Bags,4.7,42,220,375.0,899.0,524.0,58.29,Rs.,Free Delivery,//www.daraz.pk/products/-i433348372-s2104639612.html?search=1
Women Long Wallets Purses Luxury  Wallets For Ladies Girl Money Pocket Card Holder Female Wallets Phone Clutch Bag,Women,Womens Bags,4.6,575,3000,598.0,700.0,102.0,14.57,Rs.,0,//www.daraz.pk/products/-i182194408-s1365022923.html?search=1
High Quality 4Pcs/Set Canvas Cute Laptop Bags For Ladies /School Bags For Girls And Boys/ School Bag /Laptop Backpacks /Women Book Bags/ College Travel Backpacks Women Backpacks,High,Womens Bags,4.0,26,127,1999.0,5000.0,3001.0,60.02,Rs.,0,//www.daraz.pk/products/5-fo-2023-i438956190-s2125277642.html?search=1
Ladies Soft Elegant  Hand Bag With Small Pouch 8*8 size,Ladies,Womens Bags,3.7,40,216,999.0,1070.0,71.0,6.64,Rs.,0,//www.daraz.pk/products/88-i377570964-s1863762508.html?search=1
"Ultimate Collection of Stylish Ladies Handbags With Long Shoulders & Stylish Designs Ladies Hand Bags for Girls, Casual Women PU Leather_ Bag Stylish Hand Bag For Girls, Fashionable Large Capacity Crossbody & Shoulder Bags, Women Purse Handbag",Ultimate,Womens Bags,5.0,77,109,9999.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/pu-i436738064-s2100320597.html?search=1
Girls Leather Phone Wallet| Crossbody Bags Messenger| Shoulder Purse| Handbag| Cross Body Bags,Girls,Womens Bags,4.5,55,259,930.0,1600.0,670.0,41.88,Rs.,Free Delivery,//www.daraz.pk/products/-i430337057-s2050763258.html?search=1
"New Women's Long Wallet Solid Lace Double Cap Wool Ball Women's Bag Multi Card Large Cash Zipper Wallet , wellet for Girls",New,Womens Bags,4.8,41,287,349.0,899.0,550.0,61.18,Rs.,Free Delivery,//www.daraz.pk/products/-i392612173-s1916597974.html?search=1
2 PIECE OF HAND BAG WITH CROSS BODY STRAP,PIECE,Womens Bags,3.9,149,739,1235.0,1260.0,25.0,1.98,Rs.,Free Delivery,//www.daraz.pk/products/2-piece-of-hand-bag-with-cross-body-strap-i395557703-s2141666349.html?search=1
Sunnyheart Large Capacity Shoulder Bag Funny Luggage Shape Letter Print Strap Wrist Strap Zipper Closure Hard Shell Anti-crack Phone Pen Tissue Storage Individual Crossbody Bag Zipper Closure Shoulder Bag,Sunnyheart,Womens Bags,4.3,62,230,1617.0,2500.0,883.0,35.32,Rs.,Free Delivery,//www.daraz.pk/products/sunnyheart-large-capacity-shoulder-bag-funny-luggage-shape-letter-print-strap-wrist-strap-zipper-closure-hard-shell-anti-crack-phone-pen-tissue-storage-individual-crossbody-bag-zipper-closure-shoulder-bag-i427596030-s2031500185.html?search=1
Sale Price Girls Ladies Soft Elegant Hand Bag with small hand carry paoch/ Side Shoulder,Sale,Womens Bags,4.3,55,334,1030.0,1050.0,20.0,1.9,Rs.,Free Delivery,//www.daraz.pk/products/-i354993279-s1923827646.html?search=1
Women's New Korean Fashion Popular Waterproof Cloth Backpack Rucksack Backpack Vacuum Backpack Designer Backpack for Men,Women's,Womens Bags,3.5,24,154,1100.0,2699.0,1599.0,59.24,Rs.,Free Delivery,//www.daraz.pk/products/womens-new-korean-fashion-popular-waterproof-cloth-backpack-rucksack-backpack-vacuum-backpack-designer-backpack-for-men-i431601744-s2094856830.html?search=1
"New Arrival Ladies Handbags With Long Shoulders & Stylish Designs Ladies Hand Bags for Girls, Casual Women PU Leather_ Bag Stylish Hand Bag For Girls, Fashionable Large Capacity Crossbody & Shoulder Bags, Women Purse Handbag & Ladies Bags For Gifts",New,Womens Bags,5.0,201,219,1499.0,9999.0,8500.0,85.01,Rs.,0,//www.daraz.pk/products/pu-i436510102-s2095608024.html?search=1
Fashion Brand Designer Small Wallet For Women and Girls Card Holder Coin Purses  Ladies Slim wallet High Quality Female Purses,Fashion,Womens Bags,4.8,871,4000,448.0,600.0,152.0,25.33,Rs.,0,//www.daraz.pk/products/fashion-brand-designer-small-wallet-for-women-and-girls-card-holder-coin-purses-ladies-slim-wallet-high-quality-female-purses-i215770442-s2130075076.html?search=1
DG New long luxury Tri Fold buckle Wallet For Womens,DG,Womens Bags,4.3,97,538,448.0,700.0,252.0,36.0,Rs.,0,//www.daraz.pk/products/dg-i427348835-s2122576096.html?search=1
Stitching Women Shoulder Crossbody Bag Chain PU Leather Ladies Messenger Bag Sunlight Super Store,Stitching,Womens Bags,3.3,19,190,955.0,1430.0,475.0,33.22,Rs.,Free Delivery,//www.daraz.pk/products/stitching-women-shoulder-crossbody-bag-chain-pu-leather-ladies-messenger-bag-sunlight-super-store-i377755042-s1863895956.html?search=1
(MF Fashion's) Latest Design Shoulder bags For Girls & Cross Body bags for ladies With Long Shoulder Golden Metal Chain.,(MF,Womens Bags,4.8,77,313,1699.0,3000.0,1301.0,43.37,Rs.,Free Delivery,//www.daraz.pk/products/mf-i432468861-s2064686134.html?search=1
New Fashion Handbags Women Bag Female Shoulder Bag Messenger Bag Large-capacity Crossbody Mobile Phone Bag Wallet Card Case,New,Womens Bags,4.9,16,110,1199.0,1899.0,700.0,36.86,Rs.,Free Delivery,//www.daraz.pk/products/-i393359278-s1917364134.html?search=1
New Women Casual Fashion Wallet PU Leather Multi-Card Position Zipper Bag Coin Purse Pure Color Tassel Ladies Card Holder,New,Womens Bags,4.4,138,656,520.0,1000.0,480.0,48.0,Rs.,Free Delivery,//www.daraz.pk/products/new-women-casual-fashion-wallet-pu-leather-multi-card-position-zipper-bag-coin-purse-pure-color-tassel-ladies-card-holder-i429046581-s2039951338.html?search=1
Hot Selling Luxury Women Phone Messenger Bag PU Leather Mini Cute Shoulder Hand Bags Ladies Coin Purses Crossbody Bag Fashion Female Wallet,Hot,Womens Bags,4.8,246,947,864.0,2200.0,1336.0,60.73,Rs.,Free Delivery,//www.daraz.pk/products/pu-i367557667-s1822990765.html?search=1
Cats Trending bag for girls college University bag for girls Bagpack for girls Korean style Woman bags stylish,Cats,Womens Bags,4.0,20,162,1199.0,3000.0,1801.0,60.03,Rs.,0,//www.daraz.pk/products/-i436851479-s2101444713.html?search=1
High Quality Bags For Girls|4 Piece Set Bags For Girls| School Bags For Ladies|Bags For Girls College|Bags For Girls University||Cute Bags For Girls|Stylish Bag For Girls|Travelling Bags For Ladies,High,Womens Bags,4.3,67,387,1799.0,4599.0,2800.0,60.88,Rs.,0,//www.daraz.pk/products/-i347122062-s2081805065.html?search=1
Traditional Pakistani Balochi Sindhi Embroided Multicolor Size 15x12 cm Cultural Wallet Purse Hand Made Mirror Work Handicraft for Females & Kids,Traditional,Womens Bags,4.4,31,142,365.0,450.0,85.0,18.89,Rs.,Free Delivery,//www.daraz.pk/products/traditional-pakistani-balochi-sindhi-embroided-multicolor-size-15x12-cm-cultural-wallet-purse-hand-made-mirror-work-handicraft-for-females-kids-i401772796-s1939326464.html?search=1
HOORAIN`S Hobo Crossbody Bags with inner pocket for Girls and womens Cute And Fancy for Work Beach travel and Shopping Bags,HOORAIN`S,Womens Bags,4.5,16,79,350.0,,,0.0,Rs.,0,//www.daraz.pk/products/-i441565653-s2146336774.html?search=1
2023  Mini Buket Bags For Girls Cross Body Shoulder Bag  Long Shoulder  Strap,2023,Womens Bags,4.6,13,75,499.0,,,0.0,Rs.,0,//www.daraz.pk/products/-i437213443-s2146284790.html?search=1
Fashion Solid Color Shoulder Bag Crossbody Bags Women Leather Woven Bag Purse,Fashion,Womens Bags,4.5,259,1000,970.0,1299.0,329.0,25.33,Rs.,Free Delivery,//www.daraz.pk/products/-i394820950-s1919769398.html?search=1
New Arrival Handbag for girls crossbody & Shoulder bag women handbag new stylish handbag new design handbag girls handbag for office use casual handbag leather handbag for girls. Women Purse Handbag & Ladies Bags For Gifts,New,Womens Bags,4.7,6,0,890.0,3000.0,2110.0,70.33,Rs.,0,//www.daraz.pk/products/new-arrival-handbag-for-girls-crossbody-shoulder-bag-women-handbag-new-stylish-handbag-new-design-handbag-girls-handbag-for-office-use-casual-handbag-leather-handbag-for-girls-women-purse-handbag-ladies-bags-for-gifts-i459579144-s2179094047.html?search=1
Ayesha Purse Point Top Trend Stylish Shoulder Bags For girls an Womens,Ayesha,Womens Bags,4.7,103,324,1371.0,1399.0,28.0,2.0,Rs.,Free Delivery,//www.daraz.pk/products/-i432639919-s2066068245.html?search=1
Small Ladies Mini Trifold Short Wallet for Women and Girls,Small,Womens Bags,4.7,234,1000,391.0,599.0,208.0,34.72,Rs.,0,//www.daraz.pk/products/-i321333636-s1774203139.html?search=1
4Pcs bag set for girls college bag for girls,4Pcs,Womens Bags,4.1,31,201,1999.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/4pcs-bag-set-for-girls-college-bag-for-girls-i408619104-s1958833667.html?search=1
Handbag for girls - Leather Bag for women - Shoulder bags for ladies - casual handbag - Phone pouch - Crossbody & Shoulder bag for gift - Purse for girls,Handbag,Womens Bags,4.9,46,61,1400.0,2400.0,1000.0,41.67,Rs.,Free Delivery,//www.daraz.pk/products/handbag-for-girls-leather-bag-for-women-shoulder-bags-for-ladies-casual-handbag-phone-pouch-crossbody-shoulder-bag-for-gift-purse-for-girls-i451849288-s2147746001.html?search=1
"Gravity Luxurious Ladies Handbags With Long Shoulders & Stylish Designs Ladies Hand Bags for Girls, Casual Women PU Leather_ Bag Stylish Hand Bag For Girls, Fashionable Large Capacity Crossbody & Shoulder Bags, Women Purse Handbag & Ladies Bags For Gifts.",Gravity,Womens Bags,4.9,298,657,2299.0,9999.0,7700.0,77.01,Rs.,0,//www.daraz.pk/products/gravity-luxurious-ladies-handbags-with-long-shoulders-stylish-designs-ladies-hand-bags-for-girls-casual-women-pu-leather_-bag-stylish-hand-bag-for-girls-fashionable-large-capacity-crossbody-shoulder-bags-women-purse-handbag-ladies-bags-for-gifts-i425105464-s2013176561.html?search=1
ladies hand bag-ladies bag for women -Shoulder bags,ladies,Womens Bags,4.7,52,228,799.0,999.0,200.0,20.02,Rs.,0,//www.daraz.pk/products/-i389116940-s2007468175.html?search=1
Ladies Bags Cross Body Shoulder Bags at discounted Price,Ladies,Womens Bags,4.0,65,284,599.0,,,0.0,Rs.,0,//www.daraz.pk/products/ladies-bags-cross-body-shoulder-bags-at-discounted-price-i436871541-s2101478242.html?search=1
Unistybag Women Wallets Retro Female purses Large Capacity Long Zipper coin Purses Vintage Clutch Money Bag Cardholder,Unistybag,Womens Bags,4.6,149,717,625.0,900.0,275.0,30.56,Rs.,0,//www.daraz.pk/products/-i397700190-s1980865022.html?search=1
Women handbags Ladies Bags girls new style bags University bag College bag School bags for girls { Brand's Empire },Women,Womens Bags,4.8,50,208,1599.0,2500.0,901.0,36.04,Rs.,0,//www.daraz.pk/products/-i435800861-s2091247894.html?search=1
Creative Luxury Quartz Watch Set / Girls Fashion Premium Alloy Watchband Crystal Bracelet Watchs,Creative,Womens Watches,4.5,213,2000,369.0,600.0,231.0,38.5,Rs.,Free Delivery,//www.daraz.pk/products/-i379487228-s2041619023.html?search=1
Analog Watches For Girls Luxury Stylish Girls Analog Handmade Braided Bracelet Watch Thread Knitted Weaved Strap Women Dress Casual Watches Relogio Feminino Female Ladies Wrist Watch Best For Personal Use Or Gift Birthday Party,Analog,Womens Watches,4.5,857,5000,275.0,999.0,724.0,72.47,Rs.,Free Delivery,//www.daraz.pk/products/-i386903259-s1909382028.html?search=1
Fashionable 3 Chrono Stain Less Steel Analog Style Quartz Watch For Women,Fashionable,Womens Watches,4.3,707,4000,664.0,850.0,186.0,21.88,Rs.,Free Delivery,//www.daraz.pk/products/fashionable-3-chrono-stain-less-steel-analog-style-quartz-watch-for-women-i370377931-s2064788753.html?search=1
Korean watches for girls Ins Girls Alloy Ribbon Streamer Watch Female Accessories ladies watch Scrunchie Watch For Girls,Korean,Womens Watches,4.4,59,531,289.0,299.0,10.0,3.34,Rs.,Free Delivery,//www.daraz.pk/products/korean-watches-for-girls-ins-girls-alloy-ribbon-streamer-watch-female-accessories-ladies-watch-scrunchie-watch-for-girls-i449359708-s2175305983.html?search=1
NEW Scrunchies Watch For Girls & Women | Gift for Girls | New Korean Style Scrunchie Wrist Watches | Female Accessories | With Ribbon Bracelet | Pony/Ponies,NEW,Womens Watches,4.5,52,412,309.0,899.0,590.0,65.63,Rs.,Free Delivery,//www.daraz.pk/products/-i449297315-s2139727786.html?search=1
LooKeo Mall New Trendy Fashion Steel Chain with Diamonds Ladies Watch Full Diamond Touch Screen LED Rhinestone Bracelet Watcha,LooKeo,Womens Watches,4.6,130,737,1483.0,3399.0,1916.0,56.37,Rs.,Free Delivery,//www.daraz.pk/products/led-i430540787-s2053283139.html?search=1
Korean watches for girls Ins Girls Alloy Ribbon Streamer Watch Female Accessories ladies watch Scrunchies Watch For Girls & Women | Gift for Girls,Korean,Womens Watches,4.2,94,704,349.0,390.0,41.0,10.51,Rs.,Free Delivery,//www.daraz.pk/products/korean-watches-for-girls-ins-girls-alloy-ribbon-streamer-watch-female-accessories-ladies-watch-scrunchies-watch-for-girls-women-gift-for-girls-i436526488-s2095636204.html?search=1
Women Mesh Magnet Buckle Starry Sky Luxury Fashion Analog Watches for Girls - 2020 Model - Magnetic Strip/Chain - College/Office,Women,Womens Watches,4.4,30,416,287.0,1299.0,1012.0,77.91,Rs.,Free Delivery,//www.daraz.pk/products/2020-i445087041-s2133800482.html?search=1
Fashion Square Quartz  Dial Casual Wrist Watches Macaron Imitation Leather Strap,Fashion,Womens Watches,4.4,139,839,733.0,1204.0,471.0,39.12,Rs.,Free Delivery,//www.daraz.pk/products/-i394935141-s1919978691.html?search=1
Women Fashion Magnet Buckle Luxury Watches for Girls - Multicolor,Women,Womens Watches,4.2,227,1000,275.0,880.0,605.0,68.75,Rs.,0,//www.daraz.pk/products/-i197544360-s1393296574.html?search=1
Yesurprise Women Simple Stylish Watch With Imitation Leather Band Antique Mori Wrist Watch (No bracelet),Yesurprise,Womens Watches,4.0,137,876,697.0,2049.0,1352.0,65.98,Rs.,Free Delivery,//www.daraz.pk/products/yesurprise-women-simple-stylish-watch-with-imitation-leather-band-antique-mori-wrist-watch-no-bracelet-i402916744-s1944370203.html?search=1
LouisWill Ladies Watch Fashion Quartz Watch Diamond Watches Steel Strap Watches 30M Waterproof Watch Thin Strap Watch Roman Numerals Dial Watches Luxury Design Watch Wristwatch With Calender Luminous Pointer,LouisWill,Womens Watches,4.7,357,1000,1820.0,2809.0,989.0,35.21,Rs.,Free Delivery,//www.daraz.pk/products/30-i381688511-s2125978732.html?search=1
Women Watches Luxury Watch Women's Wrist Watch Ladies Watch Women Gifts Stainless Steel Clock Jewelry,Women,Womens Watches,4.7,93,477,921.0,1543.0,622.0,40.31,Rs.,Free Delivery,//www.daraz.pk/products/luxury-rhinestone-ladies-watch-gypsophila-quartz-watches-alloy-strap-crystal-watch-digtal-clock-wrist-watches-i366632646-s1820479840.html?search=1
Women Mesh Magnet Buckle Starry Sky Luxury Fashion Analog Watches for Girls  - 2020 Model - Magnetic Strip/Chain - College/Office,Women,Womens Watches,4.1,433,2000,275.0,499.0,224.0,44.89,Rs.,0,//www.daraz.pk/products/2020-i198612584-s1394604429.html?search=1
"Gold Pearl Crystal Bracelet Watch For Girls and Women | Girls Bracelet Fancy Watch | Watch for Girls, Women and Ladies",Gold,Womens Watches,4.6,353,1000,473.0,1000.0,527.0,52.7,Rs.,0,//www.daraz.pk/products/-i395652179-s1920757627.html?search=1
Women Mesh Magnet Buckle Starry Sky Luxury Fashion Quartz Watch/Wristwatch - 2021 Model - Magnetic Strip -  College/Office Girls,Women,Womens Watches,4.1,28,345,275.0,499.0,224.0,44.89,Rs.,0,//www.daraz.pk/products/2021-i200882131-s1399226133.html?search=1
Luminous Watch- Ladies Simple Digital Retro Frosted Leather -Small Fresh Casual Watch -Ladies Quartz Watches,Luminous,Womens Watches,4.4,312,2000,635.0,1097.0,462.0,42.11,Rs.,Free Delivery,//www.daraz.pk/products/-i276646740-s1493583894.html?search=1
Full Rhinestone Steel Belt Ladies Watch Roman Face Stars Temperament Business Women's Watch Bracelet Watch,Full,Womens Watches,4.6,26,405,387.0,711.0,324.0,45.57,Rs.,Free Delivery,//www.daraz.pk/products/full-rhinestone-steel-belt-ladies-watch-roman-face-stars-temperament-business-womens-watch-bracelet-watch-i449543067-s2141264381.html?search=1
New stylish Magnetic Chain Analog For Girls Just Watch.,New,Womens Watches,3.3,51,588,375.0,949.0,574.0,60.48,Rs.,Free Delivery,//www.daraz.pk/products/-i228532817-s1449040600.html?search=1
WaterProof luxury ladies watch magnet mesh For Girls,WaterProof,Womens Watches,4.1,112,884,280.0,499.0,219.0,43.89,Rs.,Free Delivery,//www.daraz.pk/products/-i396104380-s1921290354.html?search=1
Luxury Metal Bracelet Watches Ladies Fashion Casual Women Dress Watch,Luxury,Womens Watches,4.4,286,1000,599.0,1198.0,599.0,50.0,Rs.,Free Delivery,//www.daraz.pk/products/-i421917740-s1995878446.html?search=1
5pcs Women Butterfly Watch Diamond Necklace Set Elegant Luxury Quartz Watch Fashion Casual Wristwatch for Girl Ladies,5pcs,Womens Watches,4.4,68,771,1399.0,2999.0,1600.0,53.35,Rs.,Free Delivery,//www.daraz.pk/products/5-i431077013-s2056171791.html?search=1
MWC New Arrival 2021 Fashion Women Men mesh Magnetic Buckle Stray Touch Led Digital Watch for boys Girls -,MWC,Womens Watches,3.8,109,979,180.0,550.0,370.0,67.27,Rs.,Free Delivery,//www.daraz.pk/products/mwc-2021-led-i222860466-s2005589401.html?search=1
3 Chrono Stain Less Steel Analog Style Quartz Watch For Women,3,Womens Watches,3.8,33,268,650.0,670.0,20.0,2.99,Rs.,Free Delivery,//www.daraz.pk/products/3-i364386782-s1815843724.html?search=1
LouisWill Women's Fashion Double Calendar Diamond Waterproof Steel Band Watch Thin Strap Watch Diamond Dial Watches 30M Waterproof Wristwatch Quartz Movement,LouisWill,Womens Watches,4.7,210,1000,2690.0,4039.0,1349.0,33.4,Rs.,Free Delivery,//www.daraz.pk/products/louiswill-women-watch-fashion-casuals-quartz-watches-fine-watchbands-luminous-calendar-business-diamond-dial-waterproof-wristwatches-i145356529-s1873341302.html?search=1
Full Diamond Touch Screen LED Watch Steel Chain with Diamonds Ladies Watches For Female Women Girl,Full,Womens Watches,4.5,81,563,1473.0,3399.0,1926.0,56.66,Rs.,Free Delivery,//www.daraz.pk/products/full-diamond-touch-screen-led-watch-steel-chain-with-diamonds-ladies-watches-for-female-women-girl-i430539969-s2053283452.html?search=1
Square Quartz Digital Dial Casual Wrist Watches Macaron Leather Strap Fashionable Clock Waterproof Wristwatch,Square,Womens Watches,4.5,680,3000,845.0,1212.0,367.0,30.28,Rs.,Free Delivery,//www.daraz.pk/products/-i404503412-s1949454828.html?search=1
